0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:37 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:39 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:39 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:40 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:40 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:40 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:40 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:41 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:41 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:41 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:44 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:49 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:50 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 6699
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:50 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:14:58:53 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:00:14 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:00:27 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:00:28 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:00:28 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:00:35 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:37 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 500 3181
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:37 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 200 10070
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:40 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 200 10488
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:46 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 500 3181
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:46 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 200 9848
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:48 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:01:49 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:03:48 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 500 3181
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:03:48 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10401
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:03:49 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:03:50 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:05:19 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:30 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 500 2397
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:51 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 500 2397
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:53 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 500 2397
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:55 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 500 2397
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:58 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 500 3181
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:58 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10398
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:06:59 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:07:00 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:07:42 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10832
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:07:43 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 7766
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:07:49 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 8048
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:07:50 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 15949
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:17 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:25 +0900] "POST /BBSStruts/write_ok.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:25 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10851
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:26 +0900] "POST /BBSStruts/view.do?bbsID=68 HTTP/1.1" 200 6698
