127.0.0.1 - - [12/Aug/2024:09:00:30 +0900] "GET / HTTP/1.1" 404 746
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:56 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:56 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:57 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:57 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:58 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:58 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:05:59 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 9554
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:06 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:07 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:07 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:07 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:08 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:08 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 9732
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:09 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 9243
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:09 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 200 9204
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:09 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:12 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:24 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:24 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:25 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:25 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:25 +0900] "GET /BBSStruts/BBS.do?method=BBS HTTP/1.1" 200 9561
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:06:30 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6369
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:09 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:10 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:15 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:16 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:17 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:17 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:18 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:18 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:18 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:18 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:18 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:20 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:20 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:20 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:20 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:21 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:21 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:22 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:22 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:22 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:22 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 4225
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:23 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:24 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:26 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 7009
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:34 +0900] "GET /BBSStruts/search.do HTTP/1.1" 200 7009
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:36 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 7291
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:40 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 7572
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:42 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 7583
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:46 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 7293
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:07:48 +0900] "POST /BBSStruts/search_ok.do HTTP/1.1" 200 15192
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:19 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6244
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:21 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 5270
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:21 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:22 +0900] "GET /BBSStruts/update.do?bbsID=67 HTTP/1.1" 200 6442
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:33 +0900] "GET /BBSStruts/update.do?bbsID=67 HTTP/1.1" 200 6442
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:37 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 5901
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:37 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:47 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 5906
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:47 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:08:53 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10292
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:07 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10292
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:07 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:15 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:17 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:17 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6880
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:55 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 6875
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:09:58 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:00 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:01 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10287
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:03 +0900] "POST /BBSStruts/view.do?bbsID=64 HTTP/1.1" 200 5889
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:03 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:04 +0900] "GET /BBSStruts/update.do?bbsID=64 HTTP/1.1" 200 7166
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:25 +0900] "GET /BBSStruts/update.do?bbsID=64 HTTP/1.1" 200 7142
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:11:32 +0900] "GET /BBSStruts/update.do?bbsID=64 HTTP/1.1" 200 7148
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:10 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:12 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:12 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:14 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:25 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:26 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:26 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:27 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:27 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:27 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:27 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:27 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:43 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11005
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:44 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:44 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:46 +0900] "POST /BBSStruts/view.do?bbsID=67 HTTP/1.1" 200 6619
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:12:46 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:19:48 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11176
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:20:24 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11176
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:20:24 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11176
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:12 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11198
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:22 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11173
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:23 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:47 +0900] "GET /BBSStruts/main.do HTTP/1.1" 500 4456
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:51 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 6374
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:54 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7062
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:21:56 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11002
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:22:02 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11002
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:22:07 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11027
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:24:41 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11065
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:24:42 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 11065
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:24:43 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7125
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:25:55 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11247
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:25:57 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11058
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:25 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:25 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:26 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:26 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:26 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11053
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:40 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:41 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:41 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:42 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:42 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:42 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 11073
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:43 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7140
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:54 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10999
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:55 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10999
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:55 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10999
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:56 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10999
0:0:0:0:0:0:0:1 - - [12/Aug/2024:11:27:56 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10999
